churn,tenure,monthlycharges,totalcharges,churn_probability,risk_category
0,66,79.85,5234.95,0.02972618535877786,Low Risk
1,1,70.3,70.3,0.8348886903477475,High Risk
1,1,79.35,79.35,0.825888598640781,High Risk
0,34,90.05,3097.0,0.4081343972923331,Medium Risk
0,72,24.45,1709.1,0.0040205805942864865,Low Risk
0,31,59.95,1848.8,0.11897555018541148,Low Risk
0,30,25.35,723.3,0.04215232715592988,Low Risk
1,9,90.8,809.75,0.6345040276044186,High Risk
1,20,70.45,1470.95,0.35887063636973965,Medium Risk
0,19,34.3,577.15,0.3208549063767876,Medium Risk
0,65,105.05,6914.95,0.40830009428696656,Medium Risk
0,30,19.3,602.9,0.010887897374693527,Low Risk
0,6,19.15,124.4,0.07543331793991181,Low Risk
0,2,51.4,96.8,0.7065098179343225,High Risk
0,53,71.85,3827.9,0.09721897158356298,Low Risk
0,7,75.4,533.05,0.7023678761242678,High Risk
0,61,49.7,2961.4,0.0272092908465404,Low Risk
1,70,45.25,3264.45,0.12927904639497206,Low Risk
0,13,78.75,995.35,0.44672055332548727,Medium Risk
0,35,81.6,2815.25,0.2676999753559228,Low Risk
0,2,70.4,154.8,0.6123049355854578,High Risk
1,3,75.8,246.3,0.7302035197954772,High Risk
0,3,76.1,257.6,0.6306768430797298,High Risk
0,62,94.0,5757.2,0.2922088495609199,Low Risk
0,72,103.95,7517.7,0.024861498309420617,Low Risk
0,63,19.95,1234.8,0.006366645706067445,Low Risk
1,20,71.3,1389.2,0.27092876759411383,Low Risk
0,35,110.8,3836.3,0.26250204871624244,Low Risk
1,21,69.1,1474.75,0.44412551167800945,Medium Risk
0,62,96.1,6001.45,0.14393581380680157,Low Risk
0,15,48.8,720.1,0.29361419022213725,Low Risk
0,55,50.55,2832.75,0.05803084583323462,Low Risk
0,11,44.65,472.25,0.28114890044584784,Low Risk
1,17,88.25,1460.65,0.485959934727542,Medium Risk
0,61,19.45,1336.35,0.010976538677960581,Low Risk
0,71,89.3,6388.65,0.013913823363944025,Low Risk
1,2,70.0,153.05,0.5651095245921381,Medium Risk
0,35,19.25,677.9,0.009991557136771587,Low Risk
0,17,70.5,1165.6,0.3076469950272748,Medium Risk
1,21,97.35,2119.5,0.6012397194295667,High Risk
0,47,19.65,921.55,0.0068958066334365315,Low Risk
0,3,20.85,72.0,0.15769498431480067,Low Risk
0,3,19.65,68.35,0.21214293319617436,Low Risk
0,44,19.35,847.25,0.010956965842697976,Low Risk
0,1,44.0,44.0,0.5120079780751289,Medium Risk
0,44,94.4,4295.35,0.20077988851532524,Low Risk
1,5,25.9,135.0,0.2555813263240879,Low Risk
1,24,55.65,1400.55,0.15926547765595364,Low Risk
1,1,69.65,69.65,0.789146042813734,High Risk
0,18,75.4,1380.4,0.3276110236595741,Medium Risk
1,10,100.6,1060.2,0.7160260191812352,High Risk
0,65,71.0,4386.2,0.01284041090133531,Low Risk
1,1,86.0,86.0,0.881279724987063,High Risk
1,53,106.95,5785.5,0.21568376348808652,Low Risk
0,3,21.2,52.05,0.09841013246219178,Low Risk
0,33,61.05,2018.4,0.015002375395022038,Low Risk
1,3,29.6,79.45,0.6162366217796911,High Risk
0,34,79.95,2727.3,0.08121370702020952,Low Risk
0,14,19.7,263.65,0.026174681273128966,Low Risk
0,13,20.3,275.4,0.12402931500268027,Low Risk
1,46,59.9,2816.65,0.1315011675719036,Low Risk
0,23,24.35,538.5,0.041488338863160085,Low Risk
0,47,19.75,948.9,0.0051149045741394035,Low Risk
0,17,50.3,846.8,0.12480861788675447,Low Risk
1,49,95.6,4783.5,0.5366465328092334,Medium Risk
0,59,50.25,2997.45,0.2959773755774401,Low Risk
0,69,85.35,5897.4,0.021732505636239068,Low Risk
1,11,41.6,470.6,0.3614102950911736,Medium Risk
0,10,51.65,524.5,0.19186363411837817,Low Risk
0,12,24.0,269.65,0.05365817137119325,Low Risk
1,45,100.85,4740.0,0.3769515097449774,Medium Risk
0,39,59.85,2341.5,0.13027025849344734,Low Risk
0,71,25.45,1789.65,0.004587208070807564,Low Risk
0,71,23.9,1626.4,0.003546833365479024,Low Risk
0,33,24.15,800.3,0.03241482584271412,Low Risk
0,67,75.7,5060.85,0.23169844105905404,Low Risk
1,37,40.2,1448.8,0.09600874261328753,Low Risk
1,49,84.5,4254.85,0.3406954642229218,Medium Risk
0,9,50.85,466.6,0.19315601490274337,Low Risk
0,52,91.6,4627.8,0.044740749047615526,Low Risk
0,70,98.9,6838.6,0.21979797443632443,Low Risk
0,1,85.0,85.0,0.8666115793359301,High Risk
1,14,78.95,1101.85,0.5742396188020396,Medium Risk
0,1,44.3,44.3,0.508358415051567,Medium Risk
1,1,20.2,20.2,0.20618935671827066,Low Risk
0,52,80.2,4297.6,0.15569203410305388,Low Risk
0,6,60.9,414.1,0.23781790948023523,Low Risk
0,7,34.2,256.6,0.25165408355268404,Low Risk
1,47,85.2,3969.35,0.31373918768782066,Medium Risk
0,26,87.15,2274.1,0.09854686828307811,Low Risk
0,25,54.3,1296.8,0.09727197487235859,Low Risk
0,69,19.1,1268.85,0.004253646046139053,Low Risk
0,72,112.75,8192.6,0.05575541820055961,Low Risk
0,4,19.95,59.25,0.23467862758307106,Low Risk
0,59,19.5,1147.85,0.003984922974897048,Low Risk
0,67,65.55,4361.55,0.012031687243633743,Low Risk
0,26,78.8,2006.1,0.5748632059470928,Medium Risk
0,27,78.2,2078.95,0.086882809699791,Low Risk
0,72,105.25,7609.75,0.05463010646684985,Low Risk
0,6,89.25,487.05,0.6735537859624765,High Risk
0,62,20.65,1218.45,0.0033341687331160416,Low Risk
0,20,68.7,1416.2,0.15148071264673957,Low Risk
0,6,78.65,483.3,0.2112543736308165,Low Risk
0,51,24.75,1234.6,0.009691890769749653,Low Risk
0,61,19.75,1311.6,0.00340702187062824,Low Risk
0,62,89.1,5618.3,0.2645746471479865,Low Risk
0,72,84.7,6185.15,0.028913304222999977,Low Risk
1,13,98.0,1237.85,0.6557764189506727,High Risk
1,5,94.45,498.1,0.7307346791116064,High Risk
1,3,105.0,294.45,0.8812361403269592,High Risk
1,26,93.85,2381.55,0.6429139428299961,High Risk
0,13,59.9,788.35,0.3417609660246046,Medium Risk
0,38,19.95,756.4,0.010996827656259906,Low Risk
1,8,84.0,613.4,0.8103648790332151,High Risk
0,34,108.9,3625.2,0.5271916880593979,Medium Risk
0,18,33.6,550.35,0.1867989733912134,Low Risk
0,56,85.85,4793.8,0.07081862244441174,Low Risk
0,36,34.85,1267.2,0.15860852100612766,Low Risk
1,9,48.75,442.2,0.673508360199012,High Risk
1,1,84.85,84.85,0.8594783137904224,High Risk
1,12,56.65,654.85,0.10381195636952671,Low Risk
0,57,95.3,5567.45,0.1727053040226649,Low Risk
1,42,73.9,3160.55,0.027645635812342678,Low Risk
1,33,24.5,740.3,0.021264555267743967,Low Risk
0,70,84.6,5706.2,0.014208481658164906,Low Risk
0,68,44.95,3085.35,0.09082941280158342,Low Risk
0,1,24.7,24.7,0.6589388769591701,High Risk
0,37,100.3,3541.4,0.34530698343650834,Medium Risk
0,4,25.45,84.2,0.27170438015153986,Low Risk
0,1,50.7,50.7,0.41611263025398737,Medium Risk
0,20,55.0,1165.55,0.15221634981085513,Low Risk
0,72,68.4,4855.35,0.0053150952271345375,Low Risk
1,31,89.9,2806.9,0.5725552158147559,Medium Risk
1,18,78.55,1422.65,0.48422875588208864,Medium Risk
0,11,55.05,608.15,0.33887434412542894,Medium Risk
0,33,19.8,641.35,0.009306294580331536,Low Risk
0,62,84.45,4959.15,0.21644152704970734,Low Risk
0,1,35.9,35.9,0.4518854285600702,Medium Risk
0,16,80.75,1321.3,0.19654528138591046,Low Risk
0,22,78.65,1663.75,0.15993334181225016,Low Risk
0,49,61.75,3024.15,0.040296030570308096,Low Risk
0,36,63.7,2188.5,0.06872133167946383,Low Risk
1,42,99.45,4138.05,0.4098414112707269,Medium Risk
1,4,25.2,102.5,0.5715398852416922,Medium Risk
1,12,74.05,872.65,0.19310085224764664,Low Risk
0,31,87.6,2724.25,0.16296563303537093,Low Risk
0,5,89.15,413.25,0.7521609523614569,High Risk
0,66,20.0,1374.2,0.00274229041707048,Low Risk
1,15,55.0,757.1,0.1967471522701516,Low Risk
0,64,104.4,6692.65,0.13089595159681167,Low Risk
0,10,20.05,218.5,0.13196349965467558,Low Risk
1,7,89.75,608.8,0.5089808771903056,Medium Risk
0,29,34.3,1004.75,0.1849071338009844,Low Risk
0,57,20.65,1125.6,0.005609796688417168,Low Risk
0,46,84.25,3847.6,0.14601294019291383,Low Risk
0,53,19.65,978.0,0.0068825963829736835,Low Risk
0,17,79.85,1387.35,0.05680735969175082,Low Risk
0,38,20.2,746.05,0.01106236828200132,Low Risk
0,15,19.8,304.6,0.04438499039962024,Low Risk
0,22,50.35,1098.85,0.46531083764143655,Medium Risk
1,14,85.15,1139.2,0.6789170395463326,High Risk
0,57,74.6,4368.95,0.048043043032268,Low Risk
0,11,79.15,827.7,0.5891350810102592,Medium Risk
0,1,20.35,20.35,0.046301286529479166,Low Risk
0,12,21.05,262.05,0.023457636691981133,Low Risk
1,3,94.6,279.55,0.8828055927274131,High Risk
0,36,94.7,3512.5,0.4177030265966708,Medium Risk
1,16,94.25,1483.25,0.5085478361708692,Medium Risk
1,65,72.45,4653.85,0.03386294035995408,Low Risk
0,2,74.95,151.75,0.6295113287169501,High Risk
1,42,105.2,4400.75,0.4702381790562842,Medium Risk
0,72,111.95,8033.1,0.025588137842572137,Low Risk
0,62,19.85,1253.65,0.004466810761513814,Low Risk
0,6,89.75,552.65,0.6924776254621081,High Risk
0,48,20.05,1036.0,0.00787422863503301,Low Risk
0,35,108.95,4025.5,0.12352567662446733,Low Risk
0,52,19.65,928.4,0.012614261214388167,Low Risk
0,1,24.9,24.9,0.6053781936105107,High Risk
1,6,82.85,460.25,0.7789420825470563,High Risk
0,71,93.2,6506.15,0.01346669283869986,Low Risk
0,67,84.8,5598.3,0.042025827311183206,Low Risk
0,60,71.75,4374.55,0.09174719476114057,Low Risk
0,23,30.35,678.75,0.20469071963996846,Low Risk
0,39,54.85,2191.7,0.09770621403682937,Low Risk
0,15,19.5,239.75,0.06248390397982417,Low Risk
1,53,103.85,5485.5,0.5885245213505689,Medium Risk
0,24,24.2,609.05,0.01599129294790553,Low Risk
0,37,19.35,683.75,0.05523892218375388,Low Risk
1,5,83.6,404.2,0.6847336348894744,High Risk
0,50,100.65,5189.75,0.3593766923392671,Medium Risk
0,54,94.1,5060.9,0.22270641413320968,Low Risk
0,3,74.55,233.65,0.5833357165651206,Medium Risk
1,68,108.45,7176.55,0.19471596414581446,Low Risk
0,5,56.15,291.45,0.2564891064085327,Low Risk
0,33,20.35,689.75,0.01049098169888316,Low Risk
0,41,80.55,3263.9,0.19817155325232935,Low Risk
0,34,61.25,1993.2,0.07827093995740941,Low Risk
0,13,20.45,254.5,0.11541369999179443,Low Risk
0,20,18.9,347.65,0.09881326534165405,Low Risk
0,51,19.6,967.9,0.007283754801557034,Low Risk
1,3,91.5,242.95,0.7841967568336269,High Risk
0,41,45.2,1841.9,0.0770608862878142,Low Risk
0,13,19.45,232.1,0.09438599060823065,Low Risk
0,35,25.45,809.25,0.015138983233620442,Low Risk
1,12,80.85,866.45,0.2635370967025007,Low Risk
0,4,94.9,360.55,0.4802683116852383,Medium Risk
1,43,49.05,2076.2,0.3120992354137054,Medium Risk
0,12,29.3,355.9,0.3259052081204648,Medium Risk
1,68,105.3,7299.65,0.48721934803783695,Medium Risk
1,25,88.95,2291.2,0.5665868415723969,Medium Risk
0,7,20.25,129.15,0.07650267695713694,Low Risk
1,66,110.85,7491.75,0.2728751221152152,Low Risk
0,53,110.5,5835.5,0.12857552417725046,Low Risk
0,63,109.4,7031.45,0.3647291843016749,Medium Risk
1,70,114.2,7723.9,0.06345577287729175,Low Risk
1,27,36.5,1032.0,0.32439746343953707,Medium Risk
1,1,70.75,70.75,0.667865357586418,High Risk
0,5,19.95,109.6,0.1421696885810058,Low Risk
0,37,19.6,727.8,0.025738596767513045,Low Risk
1,3,40.15,130.75,0.5623119227969599,Medium Risk
0,12,76.6,893.0,0.5792054211571149,Medium Risk
0,38,19.6,763.1,0.017554276591760384,Low Risk
0,9,85.3,781.4,0.529996573586136,Medium Risk
0,13,65.85,902.25,0.35378449543450197,Medium Risk
1,29,94.45,2653.65,0.6974157411121127,High Risk
0,47,20.05,1016.7,0.004763723742095487,Low Risk
0,61,99.4,5943.65,0.16709086232723067,Low Risk
0,16,20.0,275.7,0.08661187389247303,Low Risk
0,41,78.45,3126.45,0.02223651937340986,Low Risk
0,43,25.1,1070.15,0.018658087354549737,Low Risk
1,36,97.35,3457.9,0.36673245141955824,Medium Risk
0,6,55.0,340.4,0.5005619536168427,Medium Risk
0,58,71.1,4299.2,0.028055909515591764,Low Risk
0,19,61.55,1093.2,0.16911746417713502,Low Risk
0,11,45.9,521.9,0.28472230785630837,Low Risk
0,39,40.3,1630.4,0.05310511759295047,Low Risk
0,8,87.1,713.6,0.5924302767928882,Medium Risk
0,26,49.5,1265.65,0.22113292495987372,Low Risk
0,53,73.8,4003.85,0.21321421761314632,Low Risk
0,70,19.2,1401.4,0.0035215235129567118,Low Risk
1,1,45.3,45.3,0.7703717236425707,High Risk
0,59,25.0,1510.5,0.006695288236331404,Low Risk
1,2,94.95,178.1,0.816787772207789,High Risk
0,7,35.3,264.8,0.15415746212265366,Low Risk
1,12,44.55,480.6,0.33915738411490115,Medium Risk
0,59,76.75,4541.9,0.03810720767106062,Low Risk
0,61,81.0,4976.15,0.03836673796257415,Low Risk
0,72,105.55,7542.25,0.07778861948472415,Low Risk
0,13,18.8,251.25,0.08388242751926776,Low Risk
0,64,24.9,1595.5,0.011666645938589413,Low Risk
1,1,23.45,23.45,0.7028939100921076,High Risk
0,10,64.9,685.55,0.1002235256586868,Low Risk
0,65,61.35,3874.1,0.015619982196636848,Low Risk
0,62,113.95,6891.4,0.05297112370198845,Low Risk
0,55,90.15,4916.95,0.10391119144745119,Low Risk
0,25,54.1,1373.0,0.2357616578880891,Low Risk
1,1,29.7,29.7,0.4287023247044612,Medium Risk
0,1,49.8,49.8,0.4106420304585761,Medium Risk
1,59,101.1,6039.9,0.40317735801436977,Medium Risk
0,64,24.4,1548.65,0.009246577894655881,Low Risk
0,36,95.0,3440.25,0.5352353612559843,Medium Risk
1,3,50.65,151.3,0.48295463720787263,Medium Risk
0,61,69.9,4226.7,0.02868948539667077,Low Risk
0,26,39.95,1023.75,0.17828009704398248,Low Risk
1,1,55.4,55.4,0.7114063688129239,High Risk
1,1,90.6,90.6,0.906851436235336,High Risk
0,68,103.25,7074.4,0.04554013551431923,Low Risk
1,2,86.85,156.35,0.8317829816141376,High Risk
0,72,94.25,6849.75,0.02956075479544654,Low Risk
0,71,47.05,3263.6,0.0300688663158844,Low Risk
0,57,20.55,1252.85,0.004522337999967516,Low Risk
0,4,19.65,67.55,0.224937030611364,Low Risk
0,1,70.2,70.2,0.8328678828001399,High Risk
0,72,81.0,5750.0,0.008348350923500706,Low Risk
0,21,75.9,1549.75,0.1628251386046906,Low Risk
0,71,24.7,1810.55,0.004083495399268909,Low Risk
1,29,99.05,2952.85,0.6109925382575181,High Risk
0,69,110.25,7467.55,0.051458214926960524,Low Risk
0,64,85.0,5484.4,0.02538724016159427,Low Risk
0,16,19.75,294.9,0.08097183990791199,Low Risk
0,4,23.9,97.5,0.1725884292960303,Low Risk
1,52,111.25,5916.45,0.15731069034321632,Low Risk
1,2,55.1,113.35,0.3375180957349725,Medium Risk
0,1,19.95,19.95,0.20697137478672406,Low Risk
0,18,25.15,476.8,0.22650504622973563,Low Risk
0,2,54.15,101.65,0.4381734181511572,Medium Risk
0,19,59.8,1130.85,0.23457939060685648,Low Risk
0,40,83.85,3532.25,0.34255681438214985,Medium Risk
0,66,104.9,6891.45,0.3153403313914737,Medium Risk
0,21,75.3,1570.7,0.3171522255189897,Medium Risk
0,8,66.65,520.95,0.3196677425335161,Medium Risk
0,72,109.5,7854.9,0.03235384217331822,Low Risk
0,48,73.85,3581.4,0.06860015954214864,Low Risk
0,69,19.3,1447.9,0.004664494884448562,Low Risk
0,72,118.2,8547.15,0.07621588851652565,Low Risk
0,14,51.45,727.85,0.0736210554919879,Low Risk
0,6,59.45,357.6,0.34791231128413797,Medium Risk
0,8,19.5,159.35,0.0304459637085035,Low Risk
0,17,19.55,280.85,0.04540203151351553,Low Risk
0,65,93.55,6069.25,0.1169647982570943,Low Risk
0,57,59.3,3274.35,0.021932372185960988,Low Risk
1,13,102.25,1359.0,0.5734309005902045,Medium Risk
1,19,95.9,1777.9,0.501818636274071,Medium Risk
0,56,109.8,6109.65,0.18123225571531654,Low Risk
0,14,78.1,1122.4,0.5713812896710027,Medium Risk
0,52,39.9,2020.9,0.22153275606124032,Low Risk
0,58,64.9,3795.45,0.008407175395505726,Low Risk
1,47,95.05,4504.55,0.3499059335419501,Medium Risk
0,67,53.4,3579.15,0.13475221909220897,Low Risk
0,2,24.9,49.7,0.5481000085681789,Medium Risk
0,6,44.7,276.5,0.26536781894732075,Low Risk
0,71,114.0,8175.9,0.057561348206217146,Low Risk
0,46,20.25,890.35,0.006216499709163255,Low Risk
1,5,53.85,259.8,0.1553437232008852,Low Risk
0,67,83.85,5588.8,0.14406963001222015,Low Risk
0,3,20.2,50.6,0.17557277629775656,Low Risk
0,3,19.95,58.0,0.17066729811512163,Low Risk
1,52,104.2,5568.35,0.5100299799877106,Medium Risk
1,42,50.25,2203.65,0.19982964756280544,Low Risk
0,50,20.35,938.95,0.020607448192231564,Low Risk
0,23,90.0,2024.1,0.40844113112364705,Medium Risk
0,67,54.2,3623.95,0.007881797385754093,Low Risk
1,25,99.5,2369.05,0.5823910474530433,Medium Risk
0,39,99.1,3877.95,0.14090629760929982,Low Risk
0,69,66.9,4577.9,0.00876418235951645,Low Risk
0,1,25.85,25.85,0.34800879904907434,Medium Risk
0,32,91.05,2871.5,0.4376998500724776,Medium Risk
1,9,71.0,672.55,0.4355188458606358,Medium Risk
1,16,93.2,1573.7,0.3459973046880223,Medium Risk
0,60,20.95,1270.55,0.0060536088219752615,Low Risk
0,72,109.2,7711.45,0.08131081470917519,Low Risk
1,5,19.35,126.05,0.13344114753952774,Low Risk
0,26,85.8,2193.65,0.3170301868190915,Medium Risk
1,3,19.85,64.55,0.1617997746540496,Low Risk
0,2,19.65,31.2,0.3428900063460289,Medium Risk
0,2,20.5,38.25,0.10259925312074684,Low Risk
0,36,89.65,3348.1,0.07783591641413032,Low Risk
0,7,74.35,533.6,0.30312827334036085,Medium Risk
0,60,49.45,2907.55,0.05553501929802056,Low Risk
0,19,89.1,1620.8,0.6155346569550962,High Risk
0,45,75.15,3480.35,0.019409830178141064,Low Risk
0,4,70.65,293.85,0.6643501535845087,High Risk
1,31,104.2,3243.45,0.5225392699107065,Medium Risk
0,47,90.05,4137.2,0.20383304791820692,Low Risk
1,1,79.25,79.25,0.8769367745262574,High Risk
1,1,44.9,44.9,0.5412385248005347,Medium Risk
0,1,19.4,19.4,0.20364946428883623,Low Risk
0,59,88.75,5348.65,0.35401037095559773,Medium Risk
1,10,70.1,659.65,0.5803837669190627,Medium Risk
0,35,91.0,3180.5,0.2935950789528799,Low Risk
1,4,29.65,118.5,0.6040214481732616,High Risk
0,32,90.8,3023.85,0.17690486620525456,Low Risk
1,43,77.85,3365.85,0.36542981543303327,Medium Risk
1,4,54.3,195.3,0.5059773008871531,Medium Risk
0,54,18.95,1031.1,0.009754645340106467,Low Risk
1,11,95.15,997.65,0.7466280326258942,High Risk
0,66,102.4,6471.85,0.11116250060880002,Low Risk
0,61,99.9,6241.35,0.31334218813599324,Medium Risk
0,72,88.7,6501.35,0.01151144571188664,Low Risk
0,44,54.3,2317.1,0.15755835583419175,Low Risk
0,41,55.7,2237.55,0.17365382948083072,Low Risk
0,50,103.95,5231.3,0.33627327081461655,Medium Risk
1,47,110.85,5275.8,0.15721668621607776,Low Risk
0,8,20.15,165.5,0.025890392298839993,Low Risk
0,18,20.05,358.5,0.07411583890329562,Low Risk
0,72,91.95,6614.9,0.016007779155678616,Low Risk
1,1,80.5,80.5,0.828543538370104,High Risk
0,42,55.65,2421.75,0.16465109337284506,Low Risk
0,18,74.7,1294.6,0.45702937403266986,Medium Risk
0,13,104.15,1299.1,0.40125716976361786,Medium Risk
0,68,83.65,5733.4,0.08660651446240142,Low Risk
1,4,72.2,305.55,0.6729698838692876,High Risk
0,69,110.05,7430.75,0.07653577405647327,Low Risk
1,17,51.5,900.5,0.10099900475574082,Low Risk
0,25,25.5,630.6,0.018633632486115326,Low Risk
1,43,89.55,3856.75,0.39340007990244447,Medium Risk
0,59,19.5,1222.65,0.0037747935613813674,Low Risk
0,5,80.7,374.8,0.47956437381169864,Medium Risk
1,21,77.5,1625.0,0.043548136852506136,Low Risk
0,69,105.1,7234.8,0.07307056475459692,Low Risk
0,13,25.15,331.85,0.38419146436719676,Medium Risk
1,42,95.25,3959.35,0.3744368213123393,Medium Risk
0,52,95.65,5088.4,0.29262463932526195,Low Risk
1,46,85.0,3969.4,0.23960176835328253,Low Risk
0,61,80.8,4860.85,0.022658039732224085,Low Risk
0,29,24.85,788.05,0.14176502074954095,Low Risk
0,25,54.75,1266.35,0.06401515391668103,Low Risk
1,5,85.75,470.95,0.5035446313981157,Medium Risk
0,15,50.75,688.2,0.34038557644102563,Medium Risk
0,19,20.15,387.7,0.013935303359575874,Low Risk
0,44,20.05,845.25,0.006714400710181748,Low Risk
1,6,98.25,560.6,0.8297806330162082,High Risk
0,58,71.6,4230.25,0.007338857493905134,Low Risk
0,62,81.45,4983.05,0.053093319441195906,Low Risk
0,70,58.4,4113.15,0.0647902972725712,Low Risk
1,1,25.7,25.7,0.6355596221201907,High Risk
0,10,53.7,521.0,0.05466780237063853,Low Risk
0,26,19.6,471.85,0.05854056005850225,Low Risk
0,66,89.4,5976.9,0.21506431196313539,Low Risk
1,7,69.0,506.9,0.5427961949405881,Medium Risk
0,51,84.2,4299.75,0.09480464717353307,Low Risk
0,72,106.1,7548.6,0.02930781696904735,Low Risk
0,65,25.75,1654.75,0.005188777930113438,Low Risk
1,2,46.05,80.35,0.40099071889999743,Medium Risk
0,70,64.95,4551.5,0.014117648591584852,Low Risk
0,72,85.45,6227.5,0.026062727951829845,Low Risk
0,1,20.05,20.05,0.18781832841615204,Low Risk
1,1,76.4,76.4,0.7579448523284352,High Risk
1,5,100.5,514.0,0.8022526686124458,High Risk
0,3,20.7,57.5,0.169804861898169,Low Risk
0,58,25.3,1474.35,0.009669558502886135,Low Risk
1,22,40.05,880.2,0.20451452419800156,Low Risk
0,33,100.6,3270.25,0.5702269029736298,Medium Risk
1,1,69.95,69.95,0.7491260580708271,High Risk
0,54,74.0,3919.15,0.2788294690630363,Low Risk
0,72,99.4,7285.7,0.133500409326559,Low Risk
1,1,93.3,93.3,0.9281491080602238,High Risk
1,3,49.15,169.05,0.4465711581771808,Medium Risk
0,72,107.45,7658.3,0.02420195060841305,Low Risk
0,72,83.6,5959.3,0.022537948295743293,Low Risk
0,54,99.05,5295.7,0.5014063586128075,Medium Risk
0,59,80.1,4693.2,0.12481835242816582,Low Risk
0,54,65.3,3512.9,0.019408430697979727,Low Risk
0,60,89.55,5231.2,0.1299513487116165,Low Risk
0,60,60.8,3603.45,0.02602546222757047,Low Risk
0,3,74.5,217.45,0.704401561682094,High Risk
0,69,99.15,6875.35,0.06580536679183753,Low Risk
0,1,19.25,19.25,0.2573172135366393,Low Risk
0,50,39.45,2021.35,0.12174360789089751,Low Risk
0,56,44.85,2564.95,0.22165552499225322,Low Risk
0,60,97.2,5611.75,0.08257348674546726,Low Risk
0,69,110.55,7610.1,0.16180945821379064,Low Risk
1,1,35.05,35.05,0.6346926892101025,High Risk
1,1,73.0,73.0,0.8277806360908427,High Risk
0,3,19.9,45.75,0.25209739818700566,Low Risk
0,60,76.95,4543.95,0.016584273965243996,Low Risk
